Adult,BookingEnddate,BookingStartDate,BookingType,Child,Country,Equipment,,Night,,partySize,Permits,RateType,State
2,08/07/2016,08/05/2016,CampsitePermit,2,CANADA ,Less than 30ft,,2,,4,1,Full,NS 
1,06/23/2016,06/22/2016,CampsitePermit,,CANADA ,Single Tent,,1,,1,1,Full,AB 
2,08/13/2016,08/12/2016,CampsitePermit,1,CANADA ,Single Tent,,1,,3,1,Full,NS 
2,08/01/2016,07/30/2016,CampsitePermit,2,CANADA ,Tents,,2,,4,1,Full,NS 
1,09/04/2016,09/02/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,1,1,Full,PE 
2,08/07/2016,08/05/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Senior,NS 
2,08/11/2016,08/08/2016,CampsitePermit,2,CANADA ,Less than 40ft,,3,,4,1,Full,ON 
2,08/08/2016,08/07/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,ON 
2,07/18/2016,07/17/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Senior,MB 
2,08/15/2016,08/13/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,QC 
2,07/23/2016,07/19/2016,CampsitePermit,3,CANADA ,Tents,,4,,5,1,Full,ON 
2,07/24/2016,07/22/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Full,NS 
4,07/18/2016,07/16/2016,CampsitePermit,,CANADA ,Single Tent,,2,,4,1,Full,QC 
1,08/10/2016,08/07/2016,CampsitePermit,,CANADA ,Single Tent,,3,,1,1,Senior,AB 
1,07/30/2016,07/28/2016,CampsitePermit,,CANADA ,Single Tent,,2,,1,1,Full,QC 
2,06/12/2016,06/11/2016,CampsitePermit,2,CANADA ,Single Tent,,1,,4,1,Full,NS 
2,07/17/2016,07/15/2016,CampsitePermit,2,CANADA ,Less than 30ft,,2,,4,1,Full,NS 
3,08/04/2016,08/03/2016,CampsitePermit,2,CANADA ,Less than 20ft,,1,,5,1,Full,NB 
2,09/03/2016,09/02/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
4,07/07/2016,07/05/2016,CampsitePermit,1,CANADA ,Single Tent,,2,,5,1,Full,NS 
2,07/17/2016,07/15/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Full,NS 
2,09/11/2016,09/09/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
3,08/01/2016,07/18/2016,CampsitePermit,,CANADA ,Single Tent,,14,,3,1,Full,NS 
1,08/10/2016,08/09/2016,CampsitePermit,3,CANADA ,Single Tent,,1,,4,1,Full,NS 
2,08/21/2016,08/19/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,08/21/2016,08/19/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
2,07/02/2016,06/30/2016,CampsitePermit,1,CANADA ,Less than 20ft,,2,,3,1,Full,NS 
2,08/21/2016,08/20/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
1,08/26/2016,08/21/2016,CampsitePermit,,CANADA ,Single Tent,,5,,1,1,Full,NB 
3,07/16/2016,07/15/2016,CampsitePermit,,CANADA ,Single Tent,,1,,3,1,Full,NS 
2,08/09/2016,08/06/2016,CampsitePermit,1,CANADA ,Greater than 40ft,,3,,3,1,Full,NS 
2,07/03/2016,07/01/2016,BackcountryPermit,,CANADA ,Single Tent,,2,,2,1,Full,NB 
2,09/25/2016,09/23/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,09/01/2016,08/30/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Senior,NS 
2,08/01/2016,07/30/2016,CampsitePermit,2,CANADA ,Single Tent,,2,,4,1,Full,NS 
2,07/03/2016,06/30/2016,CampsitePermit,2,CANADA ,Less than 30ft,,3,,4,1,Full,NS 
4,07/17/2016,07/15/2016,CampsitePermit,1,CANADA ,Single Tent,,2,,5,1,Full,NS 
2,07/24/2016,07/21/2016,CampsitePermit,,CANADA ,Less than 20ft,,3,,2,1,Full,NS 
4,09/05/2016,09/02/2016,CampsitePermit,,CANADA ,Tents,,3,,4,1,Full,NS 
2,06/28/2016,06/27/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Senior,ON 
2,08/07/2016,08/05/2016,CampsitePermit,2,CANADA ,Tents,,2,,4,1,Full,QC 
2,05/23/2016,05/20/2016,CampsitePermit,,CANADA ,Less than 30ft,,3,,2,1,Full,ON 
2,05/23/2016,05/20/2016,CampsitePermit,,CANADA ,Less than 20ft,,3,,2,1,Senior,NS 
1,07/25/2016,07/24/2016,CampsitePermit,,CANADA ,Single Tent,,1,,1,1,Full,NS 
2,07/04/2016,06/30/2016,CampsitePermit,,CANADA ,Less than 20ft,,4,,2,1,Full,NS 
2,07/02/2016,07/01/2016,BackcountryPermit,,CANADA ,Single Tent,,1,,2,1,Full,NB 
2,07/25/2016,07/24/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,QC 
2,07/17/2016,07/16/2016,CampsitePermit,4,CANADA ,Less than 20ft,,1,,6,1,Full,NS 
2,07/14/2016,07/11/2016,CampsitePermit,,CANADA ,Less than 20ft,,3,,2,1,Full,ON 
6,07/10/2016,07/09/2016,CampsitePermit,,CANADA ,Tents,,1,,6,1,Full,NS 
2,07/10/2016,07/09/2016,CampsitePermit,1,CANADA ,Single Tent,,1,,3,1,Full,NS 
5,08/21/2016,08/19/2016,CampsitePermit,,CANADA ,Tents,,2,,5,1,Full,NS 
1,07/24/2016,07/21/2016,CampsitePermit,3,CANADA ,Less than 20ft,,3,,4,1,Full,NS 
2,07/03/2016,06/30/2016,CampsitePermit,1,CANADA ,Less than 30ft,,3,,3,1,Full,NS 
2,09/10/2016,09/09/2016,CampsitePermit,1,CANADA ,Less than 20ft,,1,,3,1,Full,QC 
3,08/22/2016,08/20/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,3,1,Full,NS 
3,10/02/2016,09/30/2016,CampsitePermit,1,CANADA ,Less than 30ft,,2,,4,1,Full,NS 
2,07/05/2016,07/04/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NB 
2,09/19/2016,09/18/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
2,09/14/2016,09/13/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Senior,NB 
1,07/14/2016,07/11/2016,BackcountryPermit,1,CANADA ,Single Tent,,3,,2,1,Full,NS 
2,07/24/2016,07/22/2016,CampsitePermit,2,CANADA ,Less than 40ft,,2,,4,1,Full,NS 
2,08/10/2016,08/07/2016,CampsitePermit,,CANADA ,Less than 30ft,,3,,2,1,Full,NS 
2,08/01/2016,07/31/2016,CampsitePermit,1,CANADA ,Single Tent,,1,,3,1,Full,NS 
2,07/08/2016,07/06/2016,CampsitePermit,3,CANADA ,Less than 30ft,,2,,5,1,Full,ON 
1,08/31/2016,08/30/2016,CampsitePermit,1,CANADA ,Less than 20ft,,1,,2,1,Full,NS 
3,08/28/2016,08/26/2016,CampsitePermit,3,CANADA ,Tents,,2,,6,1,Full,NS 
2,09/22/2016,09/21/2016,CampsitePermit,,CANADA ,Less than 20ft,,1,,2,1,Senior,NS 
2,08/15/2016,08/14/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,ON 
1,08/31/2016,08/30/2016,CampsitePermit,,CANADA ,Single Tent,,1,,1,1,Full,QC 
2,07/13/2016,07/12/2016,CampsitePermit,1,CANADA ,Single Tent,,1,,3,1,Full,NS 
2,09/04/2016,09/02/2016,CampsitePermit,1,CANADA ,Less than 20ft,,2,,3,1,Full,NS 
2,09/15/2016,09/14/2016,CampsitePermit,,CANADA ,Less than 20ft,,1,,2,1,Senior,ON 
1,08/11/2016,08/09/2016,CampsitePermit,,CANADA ,Single Tent,,2,,1,1,Full,NS 
2,08/28/2016,08/24/2016,CampsitePermit,1,CANADA ,Less than 40ft,,4,,3,1,Full,NS 
1,06/29/2016,06/26/2016,CampsitePermit,,CANADA ,Single Tent,,3,,1,1,Senior,NS 
2,07/20/2016,07/19/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
4,08/27/2016,08/26/2016,CampsitePermit,,CANADA ,Tents,,1,,4,1,Full,NS 
2,07/22/2016,07/21/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
2,08/02/2016,08/01/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,ON 
2,08/05/2016,08/01/2016,CampsitePermit,,CANADA ,Single Tent,,4,,2,1,Full,NS 
2,07/18/2016,07/17/2016,CampsitePermit,1,CANADA ,Less than 20ft,,1,,3,1,Full,ON 
4,06/19/2016,06/17/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,4,1,Full,NS 
2,08/09/2016,08/06/2016,CampsitePermit,2,CANADA ,Single Tent,,3,,4,1,Full,QC 
2,07/10/2016,07/08/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,08/12/2016,08/11/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
4,08/01/2016,07/30/2016,CampsitePermit,,CANADA ,Single Tent,,2,,4,1,Full,NB 
3,08/06/2016,08/05/2016,CampsitePermit,4,CANADA ,Single Tent,,1,,7,1,Full,ON 
2,07/21/2016,07/19/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Senior,QC 
2,09/03/2016,08/31/2016,CampsitePermit,,CANADA ,Single Tent,,3,,2,1,Veteran,NS 
2,07/03/2016,07/02/2016,CampsitePermit,2,CANADA ,Single Tent,,1,,4,1,Full,NS 
2,09/13/2016,09/12/2016,CampsitePermit,,CANADA ,Less than 20ft,,1,,2,1,Senior,ON 
2,08/05/2016,08/03/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Full,NS 
2,06/05/2016,06/03/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,09/05/2016,09/04/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
2,06/18/2016,06/17/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Senior,NS 
2,07/17/2016,07/15/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
4,08/07/2016,08/06/2016,CampsitePermit,,CANADA ,Single Tent,,1,,4,1,Full,NS 
4,08/24/2016,08/22/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,4,1,Full,NS 
2,09/05/2016,09/02/2016,CampsitePermit,,CANADA ,Less than 40ft,,3,,2,1,Senior,NS 
2,06/26/2016,06/24/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
2,08/21/2016,08/20/2016,CampsitePermit,2,CANADA ,Less than 20ft,,1,,4,1,Full,NS 
2,08/28/2016,08/27/2016,CampsitePermit,3,CANADA ,Single Tent,,1,,5,1,Full,NS 
2,07/29/2016,07/25/2016,CampsitePermit,,CANADA ,Less than 20ft,,4,,2,1,Full,NS 
2,07/04/2016,07/03/2016,CampsitePermit,3,CANADA ,Single Tent,,1,,5,1,Full,NS 
3,08/08/2016,08/04/2016,CampsitePermit,,CANADA ,Less than 20ft,,4,,3,1,Full,NS 
2,07/30/2016,07/27/2016,CampsitePermit,,CANADA ,Single Tent,,3,,2,1,Full,QC 
1,07/27/2016,07/25/2016,CampsitePermit,2,CANADA ,Less than 20ft,,2,,3,1,Full,NS 
2,08/09/2016,08/06/2016,CampsitePermit,,CANADA ,Less than 30ft,,3,,2,1,Full,QC 
2,05/22/2016,05/21/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
2,07/21/2016,07/17/2016,CampsitePermit,,CANADA ,Less than 30ft,,4,,2,1,Full,NS 
2,08/27/2016,08/25/2016,CampsitePermit,2,CANADA ,Single Tent,,2,,4,1,Full,NS 
4,06/19/2016,06/17/2016,CampsitePermit,2,CANADA ,Tents,,2,,6,1,Full,NS 
1,07/04/2016,07/01/2016,CampsitePermit,,CANADA ,Single Tent,,3,,1,1,Full,NS 
2,06/19/2016,06/17/2016,CampsitePermit,1,CANADA ,Less than 20ft,,2,,3,1,Full,NS 
2,08/06/2016,08/05/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,ON 
3,09/11/2016,09/05/2016,CampsitePermit,,CANADA ,Less than 20ft,,6,,3,1,Full,NS 
2,08/28/2016,08/27/2016,CampsitePermit,2,CANADA ,Single Tent,,1,,4,1,Full,NS 
2,07/03/2016,07/01/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Senior,NS 
2,08/23/2016,08/22/2016,CampsitePermit,1,CANADA ,Less than 20ft,,1,,3,1,Full,NS 
2,08/25/2016,08/24/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Senior,YT 
2,06/12/2016,06/10/2016,CampsitePermit,1,CANADA ,Less than 20ft,,2,,3,1,Full,NS 
2,07/05/2016,07/04/2016,CampsitePermit,,CANADA ,Less than 20ft,,1,,2,1,Full,ON 
2,08/18/2016,08/17/2016,CampsitePermit,,CANADA ,Less than 20ft,,1,,2,1,Full,NS 
2,06/05/2016,06/03/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,10/07/2016,10/06/2016,CampsitePermit,,CANADA ,Less than 40ft,,1,,2,1,Senior,NS 
2,08/09/2016,08/08/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Senior,QC 
1,08/16/2016,08/15/2016,CampsitePermit,2,CANADA ,Single Tent,,1,,3,1,Full,NS 
2,08/21/2016,08/20/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NB 
2,07/29/2016,07/27/2016,CampsitePermit,1,CANADA ,Less than 20ft,,2,,3,1,Full,QC 
2,09/18/2016,09/16/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
2,08/11/2016,08/07/2016,CampsitePermit,1,CANADA ,Single Tent,,4,,3,1,Full,ON 
1,10/02/2016,10/01/2016,CampsitePermit,,CANADA ,Single Tent,,1,,1,1,Full,NS 
2,07/24/2016,07/22/2016,CampsitePermit,3,CANADA ,Tents,,2,,5,1,Full,NS 
2,08/19/2016,08/18/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,QC 
1,07/25/2016,07/23/2016,CampsitePermit,,CANADA ,Single Tent,,2,,1,1,Full,ON 
2,08/12/2016,08/09/2016,CampsitePermit,,CANADA ,Less than 30ft,,3,,2,1,Senior,NS 
2,09/20/2016,09/19/2016,BackcountryPermit,,CANADA ,Cabin,,1,,2,1,Full,NS 
2,08/03/2016,07/30/2016,CampsitePermit,2,CANADA ,Less than 20ft,,4,,4,1,Full,NS 
2,08/28/2016,08/27/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
1,09/22/2016,09/21/2016,CampsitePermit,,CANADA ,Single Tent,,1,,1,1,Full,NS 
1,08/27/2016,08/26/2016,CampsitePermit,2,CANADA ,Single Tent,,1,,3,1,Full,SK 
2,08/20/2016,08/17/2016,CampsitePermit,3,CANADA ,Single Tent,,3,,5,1,Full,ON 
2,08/05/2016,08/04/2016,CampsitePermit,1,CANADA ,Single Tent,,1,,3,1,Full,ON 
2,07/01/2016,06/27/2016,CampsitePermit,,CANADA ,Less than 40ft,,4,,2,1,Senior,AB 
2,08/07/2016,08/05/2016,CampsitePermit,1,CANADA ,Less than 20ft,,2,,3,1,Full,NS 
2,07/31/2016,07/30/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Senior,NS 
2,07/13/2016,07/11/2016,CampsitePermit,3,CANADA ,Less than 30ft,,2,,5,1,Full,ON 
2,08/07/2016,08/01/2016,CampsitePermit,,CANADA ,Less than 20ft,,6,,2,1,Full,QC 
2,07/31/2016,07/30/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,QC 
2,08/30/2016,08/28/2016,BackcountryPermit,,CANADA ,Single Tent,,2,,2,1,Full,NS 
2,07/03/2016,06/30/2016,CampsitePermit,2,CANADA ,Less than 20ft,,3,,4,1,Full,NS 
2,09/01/2016,08/29/2016,CampsitePermit,2,CANADA ,Single Tent,,3,,4,1,Full,NS 
2,10/09/2016,10/07/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
2,07/03/2016,07/01/2016,CampsitePermit,2,CANADA ,Less than 20ft,,2,,4,1,Full,NS 
2,06/05/2016,06/03/2016,CampsitePermit,2,CANADA ,Less than 40ft,,2,,4,1,Full,NS 
2,06/12/2016,06/10/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,07/21/2016,07/20/2016,CampsitePermit,1,CANADA ,Less than 40ft,,1,,3,1,Full,SK 
3,08/01/2016,07/30/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,3,1,Full,NS 
3,07/22/2016,07/19/2016,CampsitePermit,,CANADA ,Single Tent,,3,,3,1,Full,NS 
4,07/30/2016,07/29/2016,CampsitePermit,,CANADA ,Tents,,1,,4,1,Full,NS 
1,08/09/2016,08/08/2016,CampsitePermit,,CANADA ,Single Tent,,1,,1,1,Full,NS 
2,05/23/2016,05/20/2016,CampsitePermit,,CANADA ,Less than 20ft,,3,,2,1,Full,NS 
2,05/23/2016,05/20/2016,CampsitePermit,,CANADA ,Less than 30ft,,3,,2,1,Full,NS 
2,07/31/2016,07/30/2016,BackcountryPermit,,CANADA ,Single Tent,,1,,2,1,Full,NB 
2,06/26/2016,06/24/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,09/09/2016,09/08/2016,CampsitePermit,,CANADA ,Less than 20ft,,1,,2,1,Full,NS 
2,06/27/2016,06/25/2016,CampsitePermit,1,CANADA ,Less than 30ft,,2,,3,1,Full,NS 
2,08/06/2016,08/05/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
2,08/28/2016,08/26/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Full,NB 
2,08/28/2016,08/26/2016,CampsitePermit,1,CANADA ,Single Tent,,2,,3,1,Full,NS 
2,05/22/2016,05/20/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,08/01/2016,07/30/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Full,NS 
3,07/24/2016,07/23/2016,CampsitePermit,,CANADA ,Single Tent,,1,,3,1,Full,ON 
2,09/01/2016,08/31/2016,CampsitePermit,1,CANADA ,Single Tent,,1,,3,1,Full,ON 
2,07/03/2016,07/01/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
2,07/06/2016,07/05/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
2,08/18/2016,08/16/2016,CampsitePermit,3,CANADA ,Tents,,2,,5,1,Full,NS 
2,07/24/2016,07/22/2016,CampsitePermit,1,CANADA ,Single Tent,,2,,3,1,Full,NS 
2,07/28/2016,07/25/2016,CampsitePermit,,CANADA ,Single Tent,,3,,2,1,Full,NB 
2,08/21/2016,08/19/2016,CampsitePermit,3,CANADA ,Less than 40ft,,2,,5,1,Full,NS 
1,07/17/2016,07/14/2016,CampsitePermit,,CANADA ,Single Tent,,3,,1,1,Full,NS 
2,07/24/2016,07/22/2016,CampsitePermit,1,CANADA ,Less than 20ft,,2,,3,1,Full,NS 
2,08/28/2016,08/26/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
2,08/29/2016,08/27/2016,CampsitePermit,2,CANADA ,Single Tent,,2,,4,1,Full,NS 
2,06/29/2016,06/28/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
1,08/05/2016,08/02/2016,CampsitePermit,,CANADA ,Single Tent,,3,,1,1,Full,NS 
2,07/12/2016,07/11/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,QC 
2,08/05/2016,08/02/2016,CampsitePermit,1,CANADA ,Less than 20ft,,3,,3,1,Full,NS 
2,06/19/2016,06/17/2016,CampsitePermit,1,CANADA ,Less than 20ft,,2,,3,1,Full,NS 
2,07/17/2016,07/15/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
2,08/21/2016,08/19/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,09/01/2016,08/30/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Full,NB 
2,07/14/2016,07/12/2016,CampsitePermit,2,CANADA ,Less than 30ft,,2,,4,1,Full,NS 
2,07/18/2016,07/14/2016,CampsitePermit,2,CANADA ,Less than 20ft,,4,,4,1,Full,NS 
2,09/18/2016,09/15/2016,CampsitePermit,,CANADA ,Single Tent,,3,,2,1,Full,NS 
2,07/18/2016,07/14/2016,CampsitePermit,,CANADA ,Less than 30ft,,4,,2,1,Full,NS 
2,08/25/2016,08/23/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Full,NS 
2,08/18/2016,08/16/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Full,QC 
6,07/17/2016,07/14/2016,CampsitePermit,,CANADA ,Less than 20ft,,3,,6,1,Full,NB 
2,07/18/2016,07/17/2016,CampsitePermit,,CANADA ,Less than 30ft,,1,,2,1,Senior,NS 
2,07/12/2016,07/08/2016,CampsitePermit,,CANADA ,Less than 20ft,,4,,2,1,Senior,PE 
2,09/11/2016,09/09/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
2,07/13/2016,07/12/2016,CampsitePermit,,CANADA ,Less than 30ft,,1,,2,1,Full,ON 
3,06/12/2016,06/10/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,3,1,Full,NS 
4,07/29/2016,07/28/2016,CampsitePermit,,CANADA ,Less than 20ft,,1,,4,1,Senior,NS 
2,07/17/2016,07/16/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
2,09/11/2016,08/28/2016,CampsitePermit,,CANADA ,Less than 30ft,,14,,2,1,Senior,NS 
2,08/14/2016,08/12/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,08/07/2016,08/04/2016,CampsitePermit,,CANADA ,Single Tent,,3,,2,1,Full,NS 
2,06/12/2016,06/10/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
2,07/14/2016,07/11/2016,CampsitePermit,,CANADA ,Tents,,3,,2,1,Senior,NS 
3,09/26/2016,09/25/2016,CampsitePermit,,CANADA ,Less than 20ft,,1,,3,1,Senior,NS 
2,08/14/2016,08/12/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Full,NS 
2,07/03/2016,07/01/2016,CampsitePermit,2,CANADA ,Single Tent,,2,,4,1,Full,NS 
2,09/02/2016,08/31/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Senior,NS 
3,08/02/2016,07/28/2016,CampsitePermit,,CANADA ,Less than 20ft,,5,,3,1,Full,QC 
2,07/03/2016,07/02/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,QC 
2,06/26/2016,06/24/2016,CampsitePermit,,CANADA ,Less than 20ft,,2,,2,1,Full,NS 
2,07/21/2016,07/20/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,ON 
2,07/24/2016,07/23/2016,CampsitePermit,,CANADA ,Less than 30ft,,1,,2,1,Full,NS 
4,10/02/2016,09/30/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,4,1,Full,NS 
3,08/01/2016,07/28/2016,CampsitePermit,,CANADA ,Less than 20ft,,4,,3,1,Senior,NS 
2,08/24/2016,08/10/2016,CampsitePermit,1,CANADA ,Less than 30ft,,14,,3,1,Full,NS 
2,09/03/2016,08/31/2016,CampsitePermit,1,CANADA ,Less than 20ft,,3,,3,1,Full,NS 
2,08/11/2016,08/10/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
2,06/19/2016,06/18/2016,CampsitePermit,2,CANADA ,Tents,,1,,4,1,Full,NS 
2,07/17/2016,07/15/2016,CampsitePermit,3,CANADA ,Less than 40ft,,2,,5,1,Full,NS 
2,07/03/2016,07/01/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Full,NS 
2,08/22/2016,08/20/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Full,NS 
2,07/04/2016,06/30/2016,CampsitePermit,,CANADA ,Less than 20ft,,4,,2,1,Full,NS 
1,08/11/2016,08/09/2016,CampsitePermit,1,CANADA ,Single Tent,,2,,2,1,Full,NS 
1,08/06/2016,08/05/2016,CampsitePermit,,CANADA ,Single Tent,,1,,1,1,Full,QC 
2,08/08/2016,08/07/2016,CampsitePermit,3,CANADA ,Less than 30ft,,1,,5,1,Full,NS 
2,06/12/2016,06/10/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Senior,NS 
2,07/28/2016,07/27/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
2,06/24/2016,06/23/2016,CampsitePermit,,CANADA ,Tents,,1,,2,1,Full,PE 
2,08/19/2016,08/17/2016,CampsitePermit,,CANADA ,Single Tent,,2,,2,1,Senior,ON 
3,08/01/2016,07/30/2016,CampsitePermit,1,CANADA ,Single Tent,,2,,4,1,Full,NS 
2,10/10/2016,10/07/2016,CampsitePermit,2,CANADA ,Less than 20ft,,3,,4,1,Full,NS 
2,08/21/2016,08/20/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
1,08/28/2016,08/27/2016,CampsitePermit,3,CANADA ,Single Tent,,1,,4,1,Full,NS 
5,07/03/2016,06/30/2016,CampsitePermit,,CANADA ,Tents,,3,,5,1,Full,NS 
1,08/12/2016,08/11/2016,CampsitePermit,1,CANADA ,Single Tent,,1,,2,1,Full,NS 
3,08/07/2016,08/05/2016,CampsitePermit,1,CANADA ,Single Tent,,2,,4,1,Full,NS 
2,09/11/2016,09/09/2016,CampsitePermit,2,CANADA ,Tents,,2,,4,1,Full,NS 
2,08/15/2016,08/12/2016,CampsitePermit,2,CANADA ,Less than 20ft,,3,,4,1,Full,QC 
2,06/17/2016,06/16/2016,CampsitePermit,2,CANADA ,Less than 40ft,,1,,4,1,Full,ON 
1,09/05/2016,09/03/2016,CampsitePermit,2,CANADA ,Less than 30ft,,2,,3,1,Full,NS 
2,08/31/2016,08/30/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,QC 
2,08/11/2016,08/06/2016,CampsitePermit,1,CANADA ,Less than 20ft,,5,,3,1,Full,QC 
3,09/05/2016,09/02/2016,CampsitePermit,,CANADA ,Tents,,3,,3,1,Full,NS 
2,07/23/2016,07/17/2016,CampsitePermit,1,CANADA ,Less than 40ft,,6,,3,1,Full,NS 
2,07/22/2016,07/21/2016,CampsitePermit,4,CANADA ,Single Tent,,1,,6,1,Full,QC 
2,09/09/2016,09/08/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,BC 
2,08/30/2016,08/29/2016,CampsitePermit,,CANADA ,Less than 40ft,,1,,2,1,Senior,ON 
2,08/31/2016,08/30/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Senior,ON 
2,08/21/2016,08/19/2016,CampsitePermit,2,CANADA ,Single Tent,,2,,4,1,Full,NS 
2,07/12/2016,07/10/2016,CampsitePermit,,CANADA ,Less than 30ft,,2,,2,1,Senior,ON 
2,08/29/2016,08/21/2016,CampsitePermit,,CANADA ,Less than 30ft,,8,,2,1,Senior,NS 
2,08/07/2016,08/06/2016,CampsitePermit,,CANADA ,Single Tent,,1,,2,1,Full,NS 
